Acc_X,Acc_Y,Acc_Z,Class
2.452978,-9.712748,0.032215,1
1.831375,-9.189063,2.200137,1
1.884431,-10.293715,0.19558,1
1.634331,-9.539411,1.950582,1
1.694102,-9.691728,-0.136781,1
1.659446,-9.522409,1.831265,1
1.683351,-9.949356,0.07014,1
1.500258,-9.885174,0.488601,1
1.740604,-9.849888,0.455251,1
1.96091,-9.585316,0.770015,1
1.730493,-9.919422,1.083874,1
1.960302,-9.651434,0.741379,1
1.796026,-9.752798,1.319713,1
2.059147,-9.893547,0.556278,1
1.655156,-9.581264,1.431986,1
2.171246,-9.859127,0.668553,1
1.478823,-9.497721,1.665039,1
2.240081,-10.035025,0.552111,1
1.658458,-9.336735,1.466376,1
1.897737,-9.684139,0.757777,1
1.604264,-9.697309,1.60539,1
1.992473,-9.849676,0.491804,1
1.541514,-9.7229,1.57672,1
1.8853,-9.861223,0.549617,1
1.47331,-9.580034,1.713173,1
2.030437,-10.005054,0.487231,1
1.461812,-9.479546,1.381521,1
2.330278,-9.854681,0.483161,1
1.707983,-9.462099,1.608434,1
1.833571,-10.329208,0.348982,1
1.733201,-9.161197,1.752535,1
1.834514,-10.222546,0.202235,1
1.453623,-9.176184,1.920506,1
2.068296,-10.090258,0.314016,1
0.7669,-10.179463,1.404895,1
1.557176,-9.744037,-0.625621,1
1.740391,-9.481023,1.526163,1
1.99178,-9.676518,0.283754,1
1.697433,-9.691738,1.713352,1
2.046104,-9.722388,0.375382,1
1.659514,-9.412192,0.989274,1
1.955252,-9.950353,1.116451,1
1.913477,-9.742137,0.698804,1
1.571594,-9.768832,1.27073,1
1.980036,-9.715781,0.586806,1
1.661043,-9.750136,1.333849,1
1.819026,-9.803394,0.541392,1
1.252238,-9.743943,1.459683,1
1.853973,-10.013899,0.569122,1
1.40837,-9.420735,1.710428,1
1.844087,-10.110453,0.552286,1
1.708845,-9.26208,1.756939,1
1.946231,-10.181216,0.508758,1
1.551552,-9.189864,2.185457,1
1.798159,-10.177391,0.335286,1
1.862222,-9.147802,1.574452,1
1.916883,-10.19807,0.226313,1
1.615604,-9.250703,1.952909,1
1.981922,-10.106868,0.17736,1
1.588053,-9.27547,2.036591,1
1.728424,-9.892527,0.199369,1
1.162413,-9.591247,1.633816,1
1.354712,-10.295759,-0.032054,1
1.034198,-9.465756,1.304121,1
1.728897,-9.981278,0.081572,1
1.523198,-9.672572,1.664233,1
1.926912,-9.731661,0.623721,1
1.65751,-9.501544,1.302624,1
1.801127,-9.877107,1.080386,1
1.724706,-9.57917,0.992053,1
1.916853,-9.863225,0.774474,1
1.559207,-9.494052,0.977925,1
1.820498,-9.956032,1.096713,1
1.588071,-9.712532,0.786373,1
1.479283,-9.92491,1.151212,1
1.716945,-9.685697,0.615987,1
1.538601,-9.821152,1.28127,1
1.964217,-10.021318,0.320779,1
1.490193,-9.543309,1.530824,1
1.615261,-10.453636,0.503698,1
1.501276,-9.089389,1.491224,1
1.541601,-10.44611,-0.078215,1
1.157296,-9.509045,1.160785,1
1.535137,-10.11835,-0.164263,1
1.375674,-9.543015,1.242141,1
1.781099,-10.222953,0.127526,1
1.547541,-9.765574,1.952635,1
1.363643,-9.686794,-0.368819,1
1.959647,-9.347979,2.08689,1
1.5391,-9.803387,0.08404,1
1.758135,-9.58362,2.103732,1
1.65202,-9.723311,0.494168,1
1.587389,-9.79252,1.966867,1
1.863482,-9.663343,0.506043,1
1.42892,-9.450805,1.492365,1
1.748728,-9.937274,1.06124,1
1.59223,-9.797394,0.694684,1
1.440566,-9.765636,1.359123,1
1.786919,-9.872039,0.710255,1
1.565693,-9.671355,1.360658,1
1.880231,-10.243075,0.271357,1
1.324632,-9.346499,1.649017,1
1.137717,-10.478988,0.282714,1
1.021145,-9.672741,1.269542,1
1.58419,-10.063843,-0.305911,1
1.242051,-9.290257,1.739784,1
1.798049,-10.18712,0.071194,1
1.628905,-9.69606,2.340629,1
1.241607,-9.914125,-0.230545,1
2.060727,-9.683139,2.331714,1
1.090703,-9.798733,-0.224585,1
2.027003,-9.742585,2.485603,1
1.254729,-9.763433,-0.243627,1
1.950089,-9.719872,2.275011,1
1.289968,-9.85184,-0.051359,1
1.759838,-9.223118,1.71945,1
1.679147,-10.289253,0.078116,1
1.787762,-9.892486,2.27466,1
1.357761,-9.291713,-0.248338,1
1.415704,-9.608852,1.81592,1
1.429316,-9.360529,0.060603,1
1.344412,-9.7004,1.844725,1
1.609059,-9.949954,0.00446,1
1.338808,-9.504962,1.9906,1
1.730169,-9.982653,0.365583,1
1.39962,-9.5379,1.170633,1
1.571126,-9.972572,1.048725,1
1.406216,-10.171385,0.510813,1
0.996663,-9.497932,1.789391,1
1.170389,-10.345991,0.184594,1
0.833309,-9.506431,1.169914,1
1.781192,-10.056825,-0.294009,1
1.078053,-9.718403,1.344404,1
1.456094,-10.127771,0.028608,1
1.498167,-9.613629,2.072192,1
1.274952,-9.703523,-0.424489,1
1.786022,-9.828904,1.914959,1
1.217241,-9.692294,0.008317,1
1.887987,-9.380688,2.021304,1
1.429678,-9.986943,0.148829,1
1.259058,-9.624862,1.553855,1
1.597596,-9.805434,0.789218,1
1.540136,-9.750909,0.698445,1
1.359027,-9.862732,1.492215,1
1.823504,-10.025409,0.591578,1
1.255722,-9.349786,1.697039,1
1.585332,-10.299842,0.470945,1
1.452352,-9.197869,1.898763,1
1.519376,-10.117917,0.295929,1
1.208815,-9.135303,2.206438,1
1.506857,-10.167008,0.286533,1
1.35531,-9.427778,1.901978,1
1.250408,-10.030215,-0.070248,1
1.087746,-9.263432,1.970207,1
1.6169,-10.008155,0.680334,1
1.70246,-9.623699,0.781988,1
1.356182,-9.818548,1.317698,1
1.729222,-10.038424,0.55108,1
1.103302,-9.641507,1.665097,1
0.978154,-10.659418,0.415515,1
1.137338,-9.27225,1.301751,1
1.221202,-10.094069,-0.107237,1
0.86865,-9.632323,1.307127,1
1.249027,-10.278107,-0.200056,1
1.778573,-9.477588,2.177676,1
1.246262,-9.646648,0.148687,1
1.499727,-9.575653,1.266127,1
1.402651,-9.863829,1.18658,1
1.342558,-10.083328,0.536916,1
1.090222,-9.645634,1.450232,1
1.683535,-10.46639,0.391033,1
1.065137,-9.10236,1.764266,1
1.467152,-10.457215,0.411627,1
1.348104,-9.214319,1.659611,1
1.522301,-10.42472,0.161736,1
1.490028,-9.140346,1.828714,1
1.76081,-10.075778,0.069168,1
0.892697,-9.404624,1.776164,1
1.52132,-10.190957,0.139058,1
1.201976,-9.28286,2.087525,1
1.074483,-10.450452,-0.197857,1
1.797276,-9.174931,1.996478,1
1.401978,-9.999905,-0.056132,1
0.953714,-9.698235,1.982237,1
1.611873,-9.710594,0.32825,1
1.603798,-9.624866,1.423228,1
1.465486,-9.738063,1.399699,1
1.213258,-10.458939,0.32743,1
1.029795,-9.315149,1.834783,1
1.45415,-9.970522,0.060832,1
0.566729,-10.254993,1.476175,1
1.212554,-9.546659,-0.45995,1
1.517349,-9.475816,1.659501,1
1.425499,-9.935255,0.067489,1
1.119376,-9.674015,1.104454,1
1.608816,-9.905737,0.664964,1
1.507038,-9.661329,0.943727,1
1.416488,-9.821136,1.292235,1
1.877346,-10.085951,0.480087,1
1.191334,-9.548607,1.378116,1
1.746831,-10.373079,0.352079,1
1.354487,-9.194366,1.940477,1
1.733908,-10.041094,0.217923,1
0.980632,-9.277336,1.738551,1
1.578629,-10.512954,0.058563,1
1.460338,-9.543245,2.514046,1
1.225059,-9.459242,-0.180567,1
1.29588,-9.502346,1.996412,1
1.618553,-9.80558,0.560627,1
1.275304,-9.645083,1.232288,1
1.596743,-9.916007,1.001581,1
1.302719,-9.994719,0.535079,1
1.166369,-9.689126,1.576729,1
1.781417,-10.069323,0.410637,1
1.431498,-9.248699,1.790828,1
1.25393,-10.456769,0.643212,1
1.382532,-9.172622,1.914689,1
1.258585,-10.173785,0.322134,1
0.909299,-9.424034,1.872331,1
1.052299,-10.077766,-0.053382,1
0.703068,-10.276505,1.743717,1
1.197068,-9.94669,-0.516144,1
1.686672,-9.762424,2.373979,1
1.004123,-9.544395,-0.190221,1
1.458646,-9.678211,1.920445,1
1.291253,-9.720349,0.116122,1
1.297618,-9.666649,1.893415,1
1.559056,-9.859373,0.259278,1
1.170224,-9.589795,1.500843,1
1.618272,-9.937024,0.56717,1
1.283961,-9.688039,1.600438,1
1.448067,-9.916534,0.436005,1
1.310941,-9.492786,1.557613,1
1.507596,-9.969482,0.808381,1
1.440075,-9.58753,0.714363,1
1.329559,-9.940793,1.069355,1
1.344494,-9.852041,0.769222,1
1.14791,-9.756956,1.354251,1
1.387513,-9.762798,0.763302,1
1.372807,-9.933779,1.209148,1
1.475998,-9.897421,0.745738,1
0.964133,-9.686611,1.710378,1
1.37641,-10.534226,0.382429,1
1.1265,-9.16466,1.588228,1
1.192453,-10.183977,0.279459,1
1.051213,-9.400054,1.939084,1
1.198391,-10.217195,0.092792,1
0.476006,-9.542923,1.308126,1
1.429439,-10.012282,0.226306,1
1.15035,-9.742505,0.703994,1
1.131093,-9.943287,1.026002,1
1.213145,-10.029059,0.316933,1
0.964316,-9.722454,1.385835,1
1.413136,-10.563251,0.267805,1
1.290703,-8.959568,2.015953,1
1.543221,-10.202521,0.149751,1
1.306379,-9.294022,1.83217,1
1.639699,-9.962657,-0.073447,1
0.967716,-9.489705,2.093515,1
1.061437,-10.153741,0.145681,1
1.297547,-9.224511,1.817813,1
1.337843,-10.518294,0.286699,1
1.181464,-9.324002,1.935266,1
0.917586,-10.344857,-0.115445,1
1.606001,-9.39907,2.354726,1
1.206589,-10.213039,0.11213,1
1.247267,-9.234376,2.157753,1
1.13011,-10.343175,-0.037363,1
1.469193,-9.224813,1.94691,1
1.134414,-10.332964,0.022117,1
1.25502,-9.280642,2.112044,1
0.951496,-10.381751,0.053008,1
1.189142,-9.454042,2.230451,1
0.903792,-9.905335,-0.204894,1
1.166761,-9.699056,1.926537,1
0.946502,-9.921453,0.25129,1
0.729858,-10.103709,0.229561,1
0.727805,-10.032738,1.178887,1
1.461802,-10.451621,0.462814,1
1.022852,-9.095711,2.00245,1
1.454695,-10.316489,0.176431,1
1.248006,-9.124581,2.093961,1
1.577776,-10.026983,0.202167,1
0.879339,-9.557642,1.801669,1
1.326064,-10.089329,0.284878,1
1.187179,-9.219805,1.78233,1
0.918853,-10.535458,0.342684,1
1.254335,-9.337801,2.319102,1
1.120334,-10.251522,-0.074134,1
1.497962,-9.147202,1.901932,1
0.618747,-10.550115,0.293411,1
1.622444,-9.611843,2.598385,1
0.986707,-10.013197,-0.536092,1
1.494432,-9.60888,2.201449,1
0.937727,-9.946145,-0.521297,1
1.877046,-9.738524,2.127993,1
1.216105,-9.918234,-0.444608,1
1.631847,-9.757625,2.475134,1
0.872524,-9.515675,-0.283857,1
1.470506,-9.268507,2.133334,1
1.342299,-9.943167,0.201778,1
0.87245,-9.751717,1.804886,1
1.419791,-9.908844,0.634289,1
0.760137,-10.063804,0.384056,1
0.85094,-9.878664,0.879953,1
1.211771,-10.223035,0.251282,1
0.906384,-9.564868,1.401171,1
1.19518,-10.534639,0.343177,1
0.822013,-9.24297,1.569794,1
1.158258,-10.536249,0.074626,1
1.116197,-9.261497,1.712057,1
1.381961,-10.201931,0.0411,1
1.156363,-9.367908,1.923916,1
1.403357,-10.154931,0.176886,1
1.158073,-9.140441,1.953239,1
1.493413,-10.341237,0.224248,1
0.926673,-9.213247,2.057784,1
1.471536,-10.063622,-0.017905,1
1.152105,-9.47073,1.914006,1
1.444429,-10.061407,-0.018412,1
1.0886,-9.603114,1.864953,1
1.367164,-9.956949,0.355422,1
0.767144,-9.573936,1.688459,1
1.076506,-10.229589,0.160988,1
1.356061,-9.274117,2.131824,1
0.943493,-10.278607,-0.335725,1
1.341193,-9.632591,2.302415,1
1.079462,-9.5024,-0.004662,1
0.986055,-9.798917,1.340571,1
1.41243,-9.835905,0.523837,1
1.077492,-9.561577,1.284225,1
1.029024,-10.097539,1.389325,1
0.436197,-10.67286,0.162316,1
0.266815,-9.586168,1.135016,1
1.593005,-10.01653,-0.336848,1
0.972093,-9.601491,2.057121,1
1.052759,-10.181524,-0.327534,1
1.494916,-9.195523,2.182396,1
0.870988,-10.456108,-0.072972,1
1.574328,-9.492619,2.376152,1
1.053133,-9.961395,-0.36017,1
1.275133,-9.457439,2.494376,1
0.924094,-10.111856,-0.150842,1
1.333532,-9.853573,2.425125,1
0.806431,-10.054815,-0.481713,1
1.2975,-9.935466,2.351696,1
0.852319,-9.56422,-0.365903,1
1.041908,-9.343856,2.328333,1
1.0601,-9.291374,-0.012325,1
0.682442,-9.796399,1.783708,1
1.244215,-9.887108,0.120459,1
1.121652,-9.705045,1.574241,1
1.430494,-9.864632,0.403798,1
1.094063,-9.534319,1.523709,1
1.375491,-9.939256,0.726945,1
1.307695,-9.774092,0.771958,1
1.139165,-9.836082,1.410624,1
1.11941,-10.481894,0.494382,1
0.552385,-9.481952,1.853972,1
0.510765,-10.544736,0.450362,1
0.478617,-9.263231,1.517049,1
1.199394,-10.068832,0.230396,1
0.799751,-9.458768,1.41066,1
0.827111,-10.603942,0.024593,1
1.039673,-9.749654,2.080797,1
0.699358,-9.765754,-0.235441,1
1.384941,-9.338243,2.108061,1
1.049921,-10.018864,0.056064,1
0.715824,-9.714167,1.938454,1
1.257217,-9.877439,0.370087,1
0.765703,-9.665895,1.561128,1
1.368607,-9.956603,0.885248,1
1.028921,-9.930521,0.747757,1
0.850684,-9.706563,1.859637,1
1.344554,-10.155959,0.439044,1
1.027277,-9.30213,2.200217,1
1.090925,-10.275335,0.297299,1
0.995768,-9.425108,2.018306,1
1.074427,-10.20346,0.260269,1
1.06891,-9.307001,2.060386,1
1.233525,-10.154858,0.289673,1
1.129845,-9.555209,1.871022,1
1.219038,-10.087762,0.336711,1
0.704994,-9.402481,2.018944,1
0.99793,-10.138556,0.201991,1
1.15197,-9.211121,1.662945,1
0.833982,-10.561198,0.141766,1
1.110793,-9.71299,2.602053,1
0.713327,-9.578761,-0.076678,1
0.630899,-9.864368,1.752269,1
0.582519,-9.961928,0.097233,1
0.388476,-9.866016,0.877966,1
1.017506,-9.983785,0.709156,1
1.158018,-9.469886,1.002535,1
0.967495,-10.207481,0.997579,1
1.102009,-9.631349,1.345963,1
0.954091,-9.881869,1.213043,1
1.241805,-9.904578,0.738423,1
0.856348,-9.75911,1.487679,1
1.290377,-9.779324,0.731511,1
0.726612,-9.797064,1.460387,1
1.062654,-9.888905,0.588717,1
0.812156,-9.844871,1.545331,1
1.29296,-10.209815,0.5167,1
0.848421,-9.535249,1.515405,1
0.884913,-10.618783,0.396329,1
1.052493,-9.260108,1.866269,1
0.967024,-10.545977,0.370663,1
0.957516,-9.203299,1.830606,1
1.057258,-10.548491,0.078877,1
1.064604,-9.139202,1.961965,1
1.109755,-10.419497,0.246261,1
1.101297,-9.213839,1.864426,1
1.26356,-10.009397,0.067078,1
0.654091,-9.549566,1.96605,1
1.010537,-10.196142,0.509091,1
0.693006,-9.380023,1.971977,1
0.565445,-10.299746,-0.378787,1
0.244776,-9.778545,1.294187,1
1.074078,-9.947579,0.491734,1
0.831612,-9.644377,1.089588,1
0.995902,-10.060118,0.961765,1
1.381081,-9.90661,0.547605,1
0.765121,-9.708762,1.459402,1
1.214912,-10.44723,0.352924,1
0.693997,-9.270133,1.708231,1
1.278474,-10.429565,0.187338,1
1.050433,-9.234632,1.665147,1
1.221369,-10.068629,0.2197,1
0.773992,-9.24574,2.157783,1
0.969558,-10.349698,0.170237,1
0.943282,-9.53721,2.302626,1
1.158118,-10.076679,-0.274687,1
1.211375,-9.383827,2.363502,1
0.617647,-10.23981,-0.082735,1
1.365704,-9.729033,2.502752,1
-0.311605,-10.66186,0.998622,1
-0.567535,-10.263616,-0.213955,1
-0.18172,-9.126697,1.30891,1
-0.447716,-10.411621,1.201563,1
-0.292931,-10.349654,-0.077692,1
-0.137667,-9.054217,0.935589,1
-0.005028,-9.864349,1.075954,1
-0.206881,-10.992325,-0.214172,1
0.213563,-9.05523,1.223676,1
0.323979,-9.840169,0.868007,1
-0.066559,-10.915884,-0.176932,1
0.194801,-9.232803,1.09415,1
0.545758,-9.770139,0.93745,1
-0.036022,-10.557776,0.238005,1
0.295923,-9.075581,1.313938,1
0.511706,-9.710664,1.159229,1
0.512,-10.617328,0.106422,1
0.470787,-9.522175,1.509979,1
0.382953,-9.852381,0.33866,1
0.911864,-9.62012,1.372095,1
0.718141,-10.155965,1.712094,1
0.547184,-10.208116,-0.118731,1
0.846111,-9.535746,0.858321,1
0.293181,-10.165564,-0.479385,1
0.812113,-9.149323,2.327883,1
0.844827,-10.402697,0.032431,1
0.968095,-9.026859,1.665526,1
0.885637,-9.644714,1.260221,1
0.787692,-10.677661,0.089543,1
0.909579,-9.044859,1.735905,1
0.997664,-9.702143,1.029986,1
0.988087,-10.298899,0.216196,1
1.067161,-9.242925,1.63807,1
0.880947,-9.466195,0.588974,1
1.363171,-10.528394,0.895867,1
0.85868,-9.210015,1.5524,1
1.043763,-9.688788,0.359239,1
1.509903,-9.810362,1.247978,1
0.951695,-9.71295,1.39854,1
1.239718,-10.548494,-0.060334,1
1.385046,-8.925475,1.467319,1
1.498291,-9.935219,1.547612,1
1.368395,-10.451125,-0.081947,1
1.817558,-8.718246,1.873822,1
1.695312,-9.546009,1.265336,1
1.565209,-10.449135,0.125097,1
1.589968,-9.205814,1.530657,1
1.397735,-9.354265,0.562039,1
1.945507,-10.160013,0.946363,1
1.528915,-9.217785,1.660488,1
1.465371,-9.837296,0.192853,1
1.830911,-9.345984,1.365892,1
1.988384,-9.989567,1.602439,1
1.657005,-9.954003,-0.117425,1
2.715623,-9.008662,1.497573,1
1.926244,-10.026917,0.035151,1
1.933917,-9.202354,2.112883,1
1.823294,-9.878694,0.210363,1
1.852992,-9.135077,1.308072,1
1.878034,-9.940072,1.472216,1
1.850598,-10.230543,-0.026217,1
1.939412,-8.912199,1.686715,1
2.075414,-9.326134,1.014423,1
2.054552,-10.253386,0.49005,1
1.842882,-9.290264,1.627948,1
2.037346,-9.366357,0.660321,1
2.617407,-9.722528,1.175444,1
1.689349,-9.369589,1.703834,1
2.177744,-9.566033,0.409735,1
2.455972,-9.393292,1.385884,1
1.980658,-9.714146,1.480161,1
2.355655,-10.280942,-0.086431,1
2.204733,-8.704011,1.778457,1
2.314714,-9.476489,1.252048,1
2.281674,-10.304209,0.287957,1
2.220502,-8.493192,1.922544,1
2.276886,-9.093613,0.614548,1
2.659,-9.536226,1.20548,1
2.512388,-9.530337,1.878795,1
2.400187,-10.015664,-0.038427,1
2.594227,-8.948874,2.020162,1
2.276766,-9.854296,0.344885,1
2.612836,-8.889235,1.605312,1
2.586576,-9.79851,1.8664,1
2.723285,-10.197742,-0.28084,1
2.59205,-8.643829,1.644055,1
2.441367,-9.076419,0.893516,1
2.962716,-9.820908,0.692577,1
2.658881,-9.440935,0.852216,1
2.892849,-9.674971,-0.317993,1
2.394561,-9.102036,2.856642,1
2.92245,-9.861825,0.015562,1
2.786851,-8.578066,1.947204,1
2.862486,-9.255222,1.065855,1
3.162262,-9.775286,0.613634,1
2.851494,-8.830033,1.869001,1
2.780147,-9.367792,0.592924,1
3.468872,-9.605646,1.230837,1
2.821349,-8.797494,1.951819,1
2.999576,-9.643844,0.420781,1
3.217589,-9.030384,1.384828,1
2.684499,-9.452188,1.784039,1
3.229669,-9.85116,0.027098,1
2.940678,-8.178233,1.759379,1
3.214542,-9.646674,1.558516,1
3.203202,-9.87668,-0.031963,1
2.982196,-8.354568,1.799351,1
3.084091,-8.887037,0.899861,1
3.722548,-10.022346,1.08022,1
3.017771,-8.710345,1.995328,1
3.15349,-9.025704,0.5104,1
3.550601,-9.121789,1.322677,1
2.748065,-8.789114,2.057697,1
3.375281,-9.594219,0.424753,1
3.374628,-8.566095,1.610939,1
3.488461,-9.513251,1.750597,1
3.557784,-9.556216,0.184234,1
3.061705,-8.340681,2.059612,1
3.39106,-8.963565,1.365239,1
3.57969,-9.326254,0.624887,1
3.495861,-9.279708,0.752432,1
3.173873,-9.730514,-0.280241,1
3.308787,-8.644591,2.18928,1
2.973,-9.37342,0.444005,1
3.64256,-8.812621,1.470802,1
3.281852,-9.283039,1.889504,1
3.696321,-9.535343,0.207316,1
3.428018,-8.348701,1.81672,1
3.613177,-9.433263,1.767791,1
3.86053,-9.799468,0.124618,1
3.20859,-8.1343,1.788229,1
3.736478,-9.583772,1.413667,1
3.674382,-9.711481,0.147483,1
3.279839,-8.397445,1.56287,1
3.431489,-8.962934,1.599087,1
3.624168,-9.998622,0.234523,1
3.151607,-8.300817,1.964682,1
3.624277,-8.910348,0.934827,1
3.973896,-9.500671,0.80122,1
3.238811,-8.949527,1.522603,1
3.924968,-9.044206,1.394078,1
3.944926,-9.403706,0.589333,1
3.133684,-8.785522,1.601286,1
3.426342,-8.839872,0.692762,1
4.035645,-9.276878,1.197645,1
3.198414,-9.214085,1.863527,1
3.816792,-9.329769,0.386228,1
3.53863,-8.542729,1.500947,1
3.672466,-9.600389,1.623029,1
3.578788,-9.557653,0.005986,1
3.306273,-8.490916,1.933558,1
3.812113,-9.075221,0.311246,1
3.788705,-9.293932,0.241695,1
3.281732,-9.061335,0.983778,1
3.865112,-8.639477,1.547199,1
3.618956,-9.271666,1.951993,1
3.999296,-9.362309,0.142673,1
3.471832,-8.3663,1.657745,1
3.889707,-8.893045,1.561564,1
3.846883,-9.854415,0.086431,1
3.565293,-7.979983,1.64917,1
3.85658,-8.698614,0.980186,1
3.871098,-9.590846,0.626737,1
3.689247,-8.345318,2.114951,1
3.261741,-8.662222,0.851857,1
4.345367,-9.627303,0.929821,1
3.498908,-8.43227,1.772797,1
3.709576,-9.198283,0.257377,1
4.124132,-9.174341,1.35021,1
3.624821,-9.06053,1.262615,1
3.562932,-9.48475,-0.005985,1
3.569755,-8.735462,1.101006,1
3.242946,-9.019676,1.351527,1
3.738981,-9.569297,0.164656,1
3.511815,-8.540716,1.419642,1
3.707639,-9.449914,1.480596,1
4.003823,-9.735782,-0.123541,1
3.527203,-8.031676,1.543825,1
3.835032,-8.954674,1.29251,1
3.740179,-10.040302,0.078029,1
3.505329,-7.937323,1.729593,1
3.796605,-8.998009,0.360806,1
3.793722,-8.850275,1.310608,1
4.552455,-8.895297,1.184771,1
4.25689,-9.432828,-0.057134,1
3.61309,-8.558073,1.533367,1
3.485414,-8.83787,0.497667,1
4.067858,-9.535562,0.802928,1
3.397372,-9.026979,1.667322,1
3.479134,-8.652765,0.644878,1
4.223916,-10.267859,0.796072,1
3.53851,-8.1094,1.718319,1
3.994965,-9.099402,1.070567,1
3.763902,-9.793919,0.209057,1
3.268684,-7.908886,1.508108,1
3.789259,-8.667555,0.84363,1
4.247673,-9.377849,0.577362,1
3.402813,-8.571133,1.434453,1
3.756143,-9.03871,0.312204,1
4.40174,-9.050082,1.12201,1
3.443341,-9.247484,1.513135,1
3.5247,-8.720445,0.320605,1
4.323809,-9.353428,1.488715,1
3.817228,-9.010469,1.379278,1
3.694492,-9.351871,0.090381,1
3.920396,-8.5473,1.199277,1
3.534919,-9.023386,1.650922,1
3.948996,-9.386947,0.281199,1
3.80036,-8.463939,1.334876,1
3.491943,-9.139626,1.463575,1
4.005739,-9.433633,0.120787,1
3.82082,-8.450553,1.506388,1
3.997664,-9.154774,1.723825,1
3.97641,-9.47218,-0.336266,1
4.07602,-8.665704,0.749276,1
4.04237,-9.535746,-0.089184,1
3.5062,-8.405607,1.939195,1
3.521512,-8.605719,0.849104,1
4.144907,-9.881524,0.635661,1
3.364724,-8.226586,1.512265,1
3.85658,-8.871475,0.932542,1
4.035536,-9.820145,0.655032,1
3.536834,-8.540596,1.580413,1
4.024435,-8.914484,0.987826,1
4.185783,-9.444407,0.434188,1
3.500867,-8.512585,0.817946,1
4.108809,-9.445963,1.360026,1
4.013879,-9.582248,-0.289372,1
3.712329,-8.245871,1.642303,1
3.979163,-9.290809,1.385699,1
3.975692,-9.512282,-0.005985,1
3.540665,-8.176199,1.771709,1
4.024871,-8.86105,1.212445,1
4.141251,-9.964547,-0.131561,1
3.595253,-8.150342,1.593461,1
4.036407,-8.840699,1.014706,1
4.180037,-9.788095,0.116717,1
3.580311,-8.590178,1.55634,1
3.787519,-8.672126,0.406905,1
4.440047,-9.832747,0.560722,1
3.484282,-8.437885,1.505474,1
3.638534,-8.740685,0.330617,1
4.097437,-9.020155,1.182616,1
3.381212,-9.135077,1.908897,1
3.264276,-9.70827,-0.879869,1
2.676173,-8.92123,2.059775,1
4.189853,-9.515875,-0.866821,1
3.222476,-8.453328,1.803193,1
3.71678,-8.77834,1.334876,1
3.695886,-10.129759,-0.277619,1
3.241749,-8.244432,1.158467,1
3.85658,-9.234436,1.158195,1
